X	Y	occurrencedate	premisetype	occurrencedayofweek	occurrencehour	Division	Neighbourhood
-79.5177307	43.7572365	2017-09-06T04:00:00.000Z	Outside	Wednesday 	14	D31	Black Creek (24)
-79.3747101	43.6419296	2015-06-01T04:00:00.000Z	Outside	Monday    	14	D51	Waterfront Communities-The Island (77)
-79.5596924	43.7133217	2017-09-16T04:00:00.000Z	Outside	Saturday  	0	D23	Rexdale-Kipling (4)
-79.3769531	43.6529198	2016-07-19T04:00:00.000Z	Outside	Tuesday   	8	D51    	Church-Yonge Corridor (75)
-79.1396484	43.7758827	2017-09-18T04:00:00.000Z	House	Monday    	21	D43    	Centennial Scarborough (133)
-79.4916916	43.7572327	2014-05-29T04:00:00.000Z	Outside	Thursday  	18	D31	York University Heights (27)
-79.5910645	43.6768951	2014-05-31T04:00:00.000Z	Outside	Saturday  	7	D23	West Humber-Clairville (1)
-79.5059052	43.6608315	2014-05-31T04:00:00.000Z	House	Saturday  	12	D22	Kingsway South (15)
-79.2870407	43.6829147	2014-05-31T04:00:00.000Z	Outside	Saturday  	21	D55	East End-Danforth (62)
-79.3895035	43.6696701	2014-05-30T04:00:00.000Z	Outside	Friday    	12	D52	Annex (95)
-79.5955658	43.6867599	2014-05-29T04:00:00.000Z	Outside	Thursday  	12	D23	West Humber-Clairville (1)
-79.248909	43.7902107	2014-08-12T04:00:00.000Z	Outside	Tuesday   	0	D42	Agincourt South-Malvern West (128)
-79.4171982	43.7346802	2015-08-28T04:00:00.000Z	House	Friday    	21	D32	Bedford Park-Nortown (39)
-79.4171982	43.7346802	2015-08-28T04:00:00.000Z	House	Friday    	21	D32	Bedford Park-Nortown (39)
-79.4314575	43.7675591	2015-08-28T04:00:00.000Z	House	Friday    	17	D32	Willowdale West (37)
-79.4314575	43.7675591	2015-08-28T04:00:00.000Z	House	Friday    	17	D32	Willowdale West (37)
-79.315155	43.6738586	2015-09-02T04:00:00.000Z	Outside	Wednesday 	18	D55	Woodbine Corridor (64)
-79.6049194	43.7301064	2015-10-26T04:00:00.000Z	House	Monday    	0	D23	West Humber-Clairville (1)
-79.4776993	43.6758652	2015-09-04T04:00:00.000Z	Outside	Friday    	18	D12	Rockcliffe-Smythe (111)
-79.2826843	43.6843872	2015-09-06T04:00:00.000Z	Outside	Sunday    	21	D41	Birchcliffe-Cliffside (122)
-79.5242844	43.7559319	2015-09-07T04:00:00.000Z	Outside	Monday    	20	D31	Black Creek (24)
-79.5242844	43.7559319	2015-09-07T04:00:00.000Z	Outside	Monday    	20	D31	Black Creek (24)
-79.4387894	43.6513329	2015-09-04T04:00:00.000Z	Outside	Friday    	16	D11	Dufferin Grove (83)
-79.3853073	43.6753731	2015-09-04T04:00:00.000Z	Other	Friday    	18	D53	Rosedale-Moore Park (98)
-79.2197647	43.7562485	2015-09-03T04:00:00.000Z	House	Thursday  	21	D43	Woburn (137)
-79.3800049	43.6920776	2015-08-28T04:00:00.000Z	Outside	Friday    	23	D53	Rosedale-Moore Park (98)
-79.3800049	43.6920776	2015-08-28T04:00:00.000Z	Outside	Friday    	23	D53	Rosedale-Moore Park (98)
-79.4483566	43.7666588	2014-10-06T04:00:00.000Z	House	Monday    	23	D32	Bathurst Manor (34)
-79.5542603	43.67836	2014-10-07T04:00:00.000Z	Outside	Tuesday   	20	D23	Willowridge-Martingrove-Richview (7)
-79.335144	43.7755241	2014-10-01T04:00:00.000Z	Outside	Wednesday 	9	D33	Pleasant View (46)
-79.1568756	43.7921066	2014-10-09T04:00:00.000Z	Commercial	Thursday  	12	D43	Highland Creek (134)
-79.4561691	43.7204628	2014-10-09T04:00:00.000Z	Outside	Thursday  	18	D32	Yorkdale-Glen Park (31)
-79.4482651	43.7248802	2014-10-11T04:00:00.000Z	Outside	Saturday  	12	D32	Yorkdale-Glen Park (31)
-79.5302353	43.636097	2014-10-10T04:00:00.000Z	Other	Friday    	20	D22	Islington-City Centre West (14)
-79.3248901	43.674057	2014-10-14T04:00:00.000Z	Other	Tuesday   	5	D55	Greenwood-Coxwell (65)
-79.3107529	43.6807938	2014-10-17T04:00:00.000Z	Other	Friday    	8	D55	East End-Danforth (62)
-79.4482651	43.7248802	2014-10-17T04:00:00.000Z	Outside	Friday    	8	D32	Yorkdale-Glen Park (31)
-79.4482651	43.7248802	2014-10-17T04:00:00.000Z	Outside	Friday    	8	D32	Yorkdale-Glen Park (31)
-79.5936737	43.7408676	2014-09-15T04:00:00.000Z	Outside	Monday    	16	D23	Mount Olive-Silverstone-Jamestown (2)
-79.6251297	43.7530022	2014-10-16T04:00:00.000Z	House	Thursday  	16	D23	West Humber-Clairville (1)
-79.4505615	43.6610527	2014-10-14T04:00:00.000Z	Outside	Tuesday   	18	D11	Dovercourt-Wallace Emerson-Junction (93)
-79.4491501	43.714241	2014-10-20T04:00:00.000Z	Outside	Monday    	18	D13	Yorkdale-Glen Park (31)
-79.3985062	43.6447792	2014-08-15T04:00:00.000Z	Outside	Friday    	20	D14	Waterfront Communities-The Island (77)
-79.3995285	43.6334	2014-08-31T04:00:00.000Z	Outside	Sunday    	17	D14	Niagara (82)
-79.5128632	43.6809883	2014-10-14T04:00:00.000Z	Outside	Tuesday   	21	D22	Edenbridge-Humber Valley (9)
-79.5210648	43.616497	2014-04-21T04:00:00.000Z	Outside	Monday    	16	D22	Mimico (includes Humber Bay Shores) (17)
-79.5278397	43.6353798	2014-10-21T04:00:00.000Z	Commercial	Tuesday   	18	D22	Islington-City Centre West (14)
-79.5278397	43.6353798	2014-10-21T04:00:00.000Z	Commercial	Tuesday   	18	D22	Islington-City Centre West (14)
-79.533989	43.6430321	2014-10-23T04:00:00.000Z	Outside	Thursday  	2	D22	Islington-City Centre West (14)
-79.2611313	43.7736168	2015-09-02T04:00:00.000Z	Outside	Wednesday 	17	D43	Bendale (127)
-79.4951859	43.6657295	2015-09-08T04:00:00.000Z	Outside	Tuesday   	21	D11	Runnymede-Bloor West Village (89)
-79.267952	43.6897163	2015-07-27T04:00:00.000Z	Outside	Monday    	9	D41	Birchcliffe-Cliffside (122)
-79.2770309	43.7516556	2015-08-25T04:00:00.000Z	Commercial	Tuesday   	13	D41	Dorset Park (126)
-79.4640961	43.7561302	2015-09-04T04:00:00.000Z	House	Friday    	19	D32	Bathurst Manor (34)
-79.3768539	43.6723595	2015-09-11T04:00:00.000Z	Outside	Friday    	17	D53	Rosedale-Moore Park (98)
-79.2943497	43.7443504	2015-09-12T04:00:00.000Z	Outside	Saturday  	3	D41	Wexford/Maryvale (119)
-79.2943497	43.7443504	2015-09-12T04:00:00.000Z	Outside	Saturday  	3	D41	Wexford/Maryvale (119)
-79.3118362	43.6962776	2015-09-12T04:00:00.000Z	Other	Saturday  	22	D54	Woodbine-Lumsden (60)
-79.3640976	43.6468086	2015-09-10T04:00:00.000Z	Commercial	Thursday  	20	D51	Waterfront Communities-The Island (77)
-79.3621368	43.6501999	2015-09-16T04:00:00.000Z	Outside	Wednesday 	12	D51	Waterfront Communities-The Island (77)
-79.4512482	43.6657486	2015-09-12T04:00:00.000Z	Outside	Saturday  	12	D11	Dovercourt-Wallace Emerson-Junction (93)
-79.5648193	43.6393433	2015-09-17T04:00:00.000Z	Outside	Thursday  	2	D22	Etobicoke West Mall (13)
-79.2802048	43.6742744	2015-09-18T04:00:00.000Z	Outside	Friday    	17	D41	Birchcliffe-Cliffside (122)
-79.3034668	43.7266884	2015-09-18T04:00:00.000Z	Outside	Friday    	23	D41	Wexford/Maryvale (119)
-79.3704834	43.7683449	2015-09-17T04:00:00.000Z	Outside	Thursday  	11	D33	Bayview Village (52)
-79.1822662	43.762207	2015-09-19T04:00:00.000Z	Outside	Saturday  	13	D43	West Hill (136)
-79.4873352	43.7604256	2015-08-28T04:00:00.000Z	Outside	Friday    	16	D31	York University Heights (27)
-79.4119492	43.7047462	2015-04-10T04:00:00.000Z	House	Friday    	0	D53	Lawrence Park South (103)
-79.5521545	43.695797	2015-09-17T04:00:00.000Z	Outside	Thursday  	16	D23	Kingsview Village-The Westway (6)
-79.5559845	43.7169495	2015-09-23T04:00:00.000Z	Outside	Wednesday 	15	D23	Elms-Old Rexdale (5)
-79.5181122	43.758976	2015-09-21T04:00:00.000Z	Outside	Monday    	22	D31	Black Creek (24)
-79.1345367	43.7990341	2014-10-21T04:00:00.000Z	House	Tuesday   	22	D43	Rouge (131)
-79.1703415	43.7917442	2014-10-18T04:00:00.000Z	Other	Saturday  	14	D43	Highland Creek (134)
-79.2417603	43.7743378	2014-10-14T04:00:00.000Z	Outside	Tuesday   	9	D43	Woburn (137)
-79.5969315	43.7573357	2014-10-21T04:00:00.000Z	House	Tuesday   	21	D23	Mount Olive-Silverstone-Jamestown (2)
-79.4974213	43.6955948	2014-10-25T04:00:00.000Z	House	Saturday  	20	D12	Brookhaven-Amesbury (30)
-79.5028381	43.6904297	2014-10-26T04:00:00.000Z	Outside	Sunday    	18	D12	Mount Dennis (115)
-79.5564194	43.6089897	2014-10-24T04:00:00.000Z	Outside	Friday    	12	D22	Islington-City Centre West (14)
-79.5124817	43.6855164	2014-10-24T04:00:00.000Z	Outside	Friday    	21	D23	Humber Heights-Westmount (8)
-79.5020142	43.7221985	2014-10-10T04:00:00.000Z	Outside	Friday    	21	D31	Downsview-Roding-CFB (26)
-79.5221329	43.7555389	2014-10-15T04:00:00.000Z	Outside	Wednesday 	23	D31	Glenfield-Jane Heights (25)
-79.4934387	43.7322235	2014-10-18T04:00:00.000Z	House	Saturday  	8	D31	Downsview-Roding-CFB (26)
-79.3054657	43.6790276	2014-10-28T04:00:00.000Z	Outside	Tuesday   	19	D55	East End-Danforth (62)
-79.3054657	43.6790276	2014-10-28T04:00:00.000Z	Outside	Tuesday   	19	D55	East End-Danforth (62)
-79.4635544	43.7651443	2014-10-16T04:00:00.000Z	House	Thursday  	18	D32	Bathurst Manor (34)
-79.438858	43.7745972	2015-11-10T05:00:00.000Z	House	Tuesday   	23	D32	Newtonbrook West (36)
-79.4332809	43.6377449	2015-11-11T05:00:00.000Z	Outside	Wednesday 	21	D14	South Parkdale (85)
-79.5819321	43.6825752	2015-04-01T04:00:00.000Z	Commercial	Wednesday 	0	D23	West Humber-Clairville (1)
-79.5116425	43.7462883	2015-10-13T04:00:00.000Z	House	Tuesday   	21	D31	Glenfield-Jane Heights (25)
-79.5394516	43.7389908	2015-10-21T04:00:00.000Z	Outside	Wednesday 	15	D31	Humbermede (22)
-79.433815	43.7019615	2015-10-25T04:00:00.000Z	Outside	Sunday    	22	D13	Forest Hill North (102)
-79.5114594	43.6839638	2015-10-24T04:00:00.000Z	Outside	Saturday  	18	D22	Humber Heights-Westmount (8)
-79.4742966	43.7555351	2015-10-24T04:00:00.000Z	Commercial	Saturday  	20	D32	York University Heights (27)
-79.4742966	43.7555351	2015-10-24T04:00:00.000Z	Commercial	Saturday  	20	D32	York University Heights (27)
-79.3898163	43.7561531	2015-10-19T04:00:00.000Z	House	Monday    	21	D32	St.Andrew-Windfields (40)
-79.4747543	43.7861862	2015-10-20T04:00:00.000Z	Outside	Tuesday   	19	D32	York University Heights (27)
-79.4967575	43.7126884	2015-10-27T04:00:00.000Z	House	Tuesday   	11	D12	Rustic (28)
-79.4601212	43.7210236	2015-10-27T04:00:00.000Z	Outside	Tuesday   	12	D32	Yorkdale-Glen Park (31)
-79.380928	43.6563301	2015-08-15T04:00:00.000Z	Outside	Saturday  	22	D51	Church-Yonge Corridor (75)
-79.3979111	43.6692352	2015-10-26T04:00:00.000Z	Outside	Monday    	18	D53	Annex (95)
-79.4937515	43.6716728	2015-10-27T04:00:00.000Z	Outside	Tuesday   	23	D12	Rockcliffe-Smythe (111)
-79.5258789	43.5951691	2015-10-29T04:00:00.000Z	House	Thursday  	22	D22	Long Branch (19)
-79.3045044	43.6914482	2015-10-31T04:00:00.000Z	Outside	Saturday  	12	D54	Woodbine-Lumsden (60)
-79.3771439	43.6565018	2015-10-23T04:00:00.000Z	Outside	Friday    	17	D51	Church-Yonge Corridor (75)
-79.5138016	43.7198334	2015-11-03T05:00:00.000Z	Commercial	Tuesday   	19	D31	Downsview-Roding-CFB (26)
-79.1816254	43.7882195	2015-11-03T05:00:00.000Z	House	Tuesday   	19	D43	Highland Creek (134)
-79.5362167	43.664608	2015-10-28T04:00:00.000Z	House	Wednesday 	21	D22	Princess-Rosethorn (10)
-79.4944229	43.6669083	2014-12-07T05:00:00.000Z	Commercial	Sunday    	15	D12	Rockcliffe-Smythe (111)
-79.2243347	43.7997704	2015-11-03T05:00:00.000Z	Outside	Tuesday   	18	D42	Malvern (132)
-79.2692413	43.7352943	2015-11-07T05:00:00.000Z	Outside	Saturday  	0	D41	Ionview (125)
-79.4537506	43.755146	2015-11-07T05:00:00.000Z	House	Saturday  	19	D32	Bathurst Manor (34)
-79.4180527	43.7202835	2015-11-08T05:00:00.000Z	House	Sunday    	22	D53	Bedford Park-Nortown (39)
-79.2966003	43.8012695	2015-11-09T05:00:00.000Z	Outside	Monday    	17	D42	Milliken (130)
-79.5547104	43.6328049	2015-11-09T05:00:00.000Z	Outside	Monday    	13	D22	Islington-City Centre West (14)
-79.2115555	43.805542	2017-04-15T04:00:00.000Z	House	Saturday  	23	D42	Malvern (132)
-79.2197266	43.7451057	2017-04-18T04:00:00.000Z	Outside	Tuesday   	17	D43	Scarborough Village (139)
-79.5202026	43.6001854	2017-03-30T04:00:00.000Z	Outside	Thursday  	11	D22	New Toronto (18)
-79.5308533	43.7418175	2017-03-10T05:00:00.000Z	Commercial	Friday    	10	D31	Humbermede (22)
-79.5784836	43.7166634	2017-04-09T04:00:00.000Z	Outside	Sunday    	21	D23	West Humber-Clairville (1)
-79.6044159	43.7559204	2017-04-21T04:00:00.000Z	House	Friday    	1	D23	West Humber-Clairville (1)
-79.3428192	43.7591515	2017-02-25T05:00:00.000Z	Other	Saturday  	14	D33	Parkwoods-Donalda (45)
-79.6184311	43.7197075	2017-04-23T04:00:00.000Z	House	Sunday    	0	D23	West Humber-Clairville (1)
-79.2785721	43.7853508	2016-04-22T04:00:00.000Z	Outside	Friday    	16	D42	Agincourt South-Malvern West (128)
-79.5494156	43.6204758	2017-04-24T04:00:00.000Z	Outside	Monday    	20	D22	Islington-City Centre West (14)
-79.433609	43.6825256	2017-04-24T04:00:00.000Z	House	Monday    	23	D13	Oakwood Village (107)
-79.2888031	43.8070526	2016-05-01T04:00:00.000Z	Outside	Sunday    	20	D42	Agincourt North (129)
-79.2631836	43.8232155	2016-08-02T04:00:00.000Z	Outside	Tuesday   	20	D42	Milliken (130)
-79.5635757	43.7496681	2017-04-21T04:00:00.000Z	House	Friday    	1	D31	Humber Summit (21)
-79.407547	43.7311516	2017-04-24T04:00:00.000Z	House	Monday    	19	D32	Lawrence Park North (105)
-79.407486	43.6682053	2017-04-24T04:00:00.000Z	Apartment	Monday    	23	D14	Annex (95)
-79.3210144	43.7856216	2016-07-07T04:00:00.000Z	House	Thursday  	23	D42	L'Amoreaux (117)
-79.2882385	43.8062515	2016-07-09T04:00:00.000Z	House	Saturday  	20	D42	Agincourt North (129)
-79.2798691	43.7352448	2017-04-19T04:00:00.000Z	Outside	Wednesday 	18	D41	Ionview (125)
-79.5330124	43.7166672	2017-04-25T04:00:00.000Z	House	Tuesday   	7	D31	Pelmo Park-Humberlea (23)
-79.2396317	43.7974586	2017-03-25T04:00:00.000Z	House	Saturday  	19	D42	Malvern (132)
-79.2866669	43.7798843	2017-04-13T04:00:00.000Z	Commercial	Thursday  	10	D42	Agincourt South-Malvern West (128)
-79.3140793	43.8097153	2017-04-29T04:00:00.000Z	House	Saturday  	23	D42	Steeles (116)
-79.5290909	43.7685509	2017-04-30T04:00:00.000Z	Outside	Sunday    	23	D31	Black Creek (24)
-79.6206818	43.7433586	2017-05-02T04:00:00.000Z	Commercial	Tuesday   	1	D23	West Humber-Clairville (1)
-79.3499756	43.7171021	2017-04-29T04:00:00.000Z	Outside	Saturday  	14	D33	Banbury-Don Mills (42)
-79.2134552	43.7857361	2017-05-04T04:00:00.000Z	Outside	Thursday  	8	D43	Morningside (135)
-79.3306427	43.7599907	2017-02-02T05:00:00.000Z	Outside	Thursday  	19	D33	Parkwoods-Donalda (45)
-79.2872849	43.819912	2017-05-06T04:00:00.000Z	House	Saturday  	1	D42	Milliken (130)
-79.3667755	43.7994156	2017-09-12T04:00:00.000Z	House	Tuesday   	23	D33	Hillcrest Village (48)
-79.571373	43.7115517	2017-09-13T04:00:00.000Z	Outside	Wednesday 	17	D23	West Humber-Clairville (1)
-79.5600281	43.7562561	2017-09-03T04:00:00.000Z	Outside	Sunday    	11	D31	Humber Summit (21)
-79.4739151	43.6904221	2017-08-15T04:00:00.000Z	Outside	Tuesday   	12	D12	Beechborough-Greenbrook (112)
-79.4303131	43.7216263	2017-09-15T04:00:00.000Z	House	Friday    	5	D32    	Bedford Park-Nortown (39)
-79.2581024	43.7345314	2017-09-15T04:00:00.000Z	Outside	Friday    	7	D41	Eglinton East (138)
-79.4155731	43.7797699	2017-09-16T04:00:00.000Z	Other	Saturday  	12	D32	Newtonbrook East (50)
-79.4753265	43.6881256	2017-09-16T04:00:00.000Z	House	Saturday  	22	D12	Keelesdale-Eglinton West (110)
-79.1580429	43.8044815	2017-09-19T04:00:00.000Z	House	Tuesday   	1	D42	Rouge (131)
-79.1580429	43.8044815	2017-09-19T04:00:00.000Z	House	Tuesday   	1	D42	Rouge (131)
-79.2854004	43.6969986	2017-07-22T04:00:00.000Z	Outside	Saturday  	0	D41	Oakridge (121)
-79.4187927	43.7929573	2014-05-31T04:00:00.000Z	Outside	Saturday  	12	D32	Newtonbrook East (50)
-79.5203247	43.6599236	2014-05-31T04:00:00.000Z	House	Saturday  	19	D22	Edenbridge-Humber Valley (9)
-79.1329193	43.7804184	2014-06-02T04:00:00.000Z	Other	Monday    	7	D43	Rouge (131)
-79.5863876	43.658596	2014-06-04T04:00:00.000Z	Outside	Wednesday 	0	D22	Eringate-Centennial-West Deane (11)
-79.5660629	43.7605896	2014-06-04T04:00:00.000Z	Commercial	Wednesday 	16	D31	Humber Summit (21)
-79.5336304	43.7077866	2014-06-04T04:00:00.000Z	Outside	Wednesday 	17	D12	Weston (113)
-79.5858383	43.6995544	2014-05-31T04:00:00.000Z	Outside	Saturday  	17	D23	West Humber-Clairville (1)
-79.5868225	43.6879501	2014-06-06T04:00:00.000Z	Outside	Friday    	12	D23	West Humber-Clairville (1)
-79.4438095	43.7089996	2014-06-06T04:00:00.000Z	Outside	Friday    	13	D13	Yorkdale-Glen Park (31)
-79.6062393	43.7470741	2014-06-05T04:00:00.000Z	Commercial	Thursday  	22	D23	West Humber-Clairville (1)
-79.5490723	43.7506523	2014-06-07T04:00:00.000Z	Outside	Saturday  	20	D31	Humber Summit (21)
-79.4258957	43.7364082	2017-05-07T04:00:00.000Z	Other	Sunday    	19	D32	Bedford Park-Nortown (39)
-79.4813309	43.6835213	2017-05-07T04:00:00.000Z	Outside	Sunday    	2	D12	Rockcliffe-Smythe (111)
-79.3734131	43.7907104	2017-05-08T04:00:00.000Z	Other	Monday    	23	D33	Bayview Woods-Steeles (49)
-79.4124756	43.7603607	2017-05-05T04:00:00.000Z	Outside	Friday    	10	D32	Lansing-Westgate (38)
-79.2938385	43.7605705	2016-07-24T04:00:00.000Z	Outside	Sunday    	20	D41	Wexford/Maryvale (119)
-79.4007111	43.6547699	2017-05-13T04:00:00.000Z	Outside	Saturday  	3	D14	Kensington-Chinatown (78)
-79.4143829	43.7286453	2017-05-14T04:00:00.000Z	House	Sunday    	16	D32	Lawrence Park North (105)
-79.5650253	43.6691437	2017-05-13T04:00:00.000Z	House	Saturday  	23	D22	Eringate-Centennial-West Deane (11)
-79.6000977	43.7429543	2014-07-25T04:00:00.000Z	Outside	Friday    	12	D23	West Humber-Clairville (1)
-79.4656982	43.7632866	2014-08-08T04:00:00.000Z	Outside	Friday    	12	D32	Bathurst Manor (34)
-79.3636627	43.7672386	2014-08-08T04:00:00.000Z	Outside	Friday    	7	D33	Bayview Village (52)
-79.4151611	43.7306213	2014-08-08T04:00:00.000Z	Outside	Friday    	21	D32	Lawrence Park North (105)
-79.5873108	43.6907883	2014-08-09T04:00:00.000Z	Outside	Saturday  	1	D23	West Humber-Clairville (1)
-79.2611313	43.7736168	2016-12-31T05:00:00.000Z	Outside	Saturday  	14	D43    	Bendale (127)
-79.4524231	43.7795982	2017-01-04T05:00:00.000Z	Outside	Wednesday 	20	D32	Westminster-Branson (35)
-79.5365372	43.7180939	2017-01-05T05:00:00.000Z	House	Thursday  	1	D31	Pelmo Park-Humberlea (23)
-79.3424988	43.6576271	2017-01-03T05:00:00.000Z	Outside	Tuesday   	9	D55	South Riverdale (70)
-79.5688705	43.6441574	2016-10-14T04:00:00.000Z	Outside	Friday    	23	D22	Etobicoke West Mall (13)
-79.4225159	43.7150993	2017-01-03T05:00:00.000Z	House	Tuesday   	1	D53	Bedford Park-Nortown (39)
-79.4225693	43.7162476	2016-12-28T05:00:00.000Z	House	Wednesday 	19	D53	Bedford Park-Nortown (39)
-79.6169281	43.7237549	2017-01-10T05:00:00.000Z	Outside	Tuesday   	12	D23	West Humber-Clairville (1)
-79.4331741	43.6707153	2017-01-01T05:00:00.000Z	Commercial	Sunday    	0	D13	Wychwood (94)
-79.3021698	43.765583	2016-07-01T04:00:00.000Z	Outside	Friday    	21	D41	Wexford/Maryvale (119)
-79.4901657	43.6964302	2016-07-06T04:00:00.000Z	Commercial	Wednesday 	14	D12	Brookhaven-Amesbury (30)
-79.3627396	43.6515694	2015-04-09T04:00:00.000Z	Outside	Thursday  	3	D51	Moss Park (73)
-79.5537491	43.6194763	2017-01-12T05:00:00.000Z	Outside	Thursday  	14	D22    	Islington-City Centre West (14)
-79.5955658	43.6867599	2017-01-12T05:00:00.000Z	Commercial	Thursday  	16	D23	West Humber-Clairville (1)
-79.5955658	43.6867599	2017-01-12T05:00:00.000Z	Commercial	Thursday  	16	D23	West Humber-Clairville (1)
-79.4071198	43.6748581	2017-01-14T05:00:00.000Z	Outside	Saturday  	20	D14	Annex (95)
-79.4332809	43.6377449	2017-01-15T05:00:00.000Z	Outside	Sunday    	11	D14	South Parkdale (85)
-79.6044159	43.7559204	2017-01-16T05:00:00.000Z	House	Monday    	22	D23	West Humber-Clairville (1)
-79.2670364	43.7299881	2016-03-22T04:00:00.000Z	Outside	Tuesday   	17	D41	Kennedy Park (124)
-79.2671738	43.7510948	2016-02-25T05:00:00.000Z	Commercial	Thursday  	0	D41	Dorset Park (126)
-79.5705032	43.7282219	2017-01-17T05:00:00.000Z	House	Tuesday   	8	D23	Rexdale-Kipling (4)
-79.4780655	43.7086601	2016-08-24T04:00:00.000Z	Outside	Wednesday 	17	D12	Maple Leaf (29)
-79.3406067	43.6797943	2014-08-09T04:00:00.000Z	Outside	Saturday  	18	D54	Danforth (66)
-79.4160004	43.7816391	2014-08-09T04:00:00.000Z	Outside	Saturday  	11	D32	Newtonbrook East (50)
-79.5704803	43.6412926	2014-08-11T04:00:00.000Z	House	Monday    	6	D22	Etobicoke West Mall (13)
-79.4165802	43.6621475	2014-08-11T04:00:00.000Z	Outside	Monday    	4	D14	Palmerston-Little Italy (80)
-79.5990524	43.7181282	2014-08-12T04:00:00.000Z	Outside	Tuesday   	13	D23	West Humber-Clairville (1)
-79.5600281	43.7562561	2015-08-28T04:00:00.000Z	Outside	Friday    	22	D31	Humber Summit (21)
-79.5216675	43.6241188	2015-09-01T04:00:00.000Z	House	Tuesday   	7	D22	Islington-City Centre West (14)
-79.4122238	43.7323151	2015-09-02T04:00:00.000Z	Outside	Wednesday 	23	D32	Lawrence Park North (105)
-79.4122238	43.7323151	2015-09-02T04:00:00.000Z	Outside	Wednesday 	23	D32	Lawrence Park North (105)
-79.4504242	43.7819443	2015-08-28T04:00:00.000Z	Outside	Friday    	22	D32	Westminster-Branson (35)
-79.5048828	43.6546249	2015-07-31T04:00:00.000Z	House	Friday    	20	D22	Kingsway South (15)
-79.5059052	43.6608315	2015-08-31T04:00:00.000Z	House	Monday    	20	D22	Kingsway South (15)
-79.484314	43.682251	2015-08-29T04:00:00.000Z	House	Saturday  	21	D12	Rockcliffe-Smythe (111)
-79.4367447	43.7368164	2015-09-04T04:00:00.000Z	Commercial	Friday    	20	D32	Clanton Park (33)
-79.4666061	43.711483	2015-09-04T04:00:00.000Z	Commercial	Friday    	20	D13	Yorkdale-Glen Park (31)
-79.3842087	43.6708069	2015-08-29T04:00:00.000Z	Outside	Saturday  	15	D53	Rosedale-Moore Park (98)
-79.5242844	43.7559319	2015-08-23T04:00:00.000Z	Outside	Sunday    	9	D31	Black Creek (24)
-79.2798691	43.7352448	2015-08-06T04:00:00.000Z	Commercial	Thursday  	14	D41	Ionview (125)
-79.4008179	43.7220764	2015-09-10T04:00:00.000Z	Outside	Thursday  	20	D53	Lawrence Park South (103)
